Lower Glanmire Rd.	(9)
Mercy Hospital	(1)
Cork School of Music	(4)
Gaol Walk	(1)
Kent Station	(15)
South Main St.	(3)
Fitzgerald's Park	(5)
South Gate Bridge	(15)
Brian Boru Bridge	(14)
Clontarf Street	(2)
