South Main St.	(1)
Pope's Quay	(5)
South Mall	(8)
Kent Station	(2)
Brian Boru Bridge	(15)
Camden Quay	(7)
Fitzgerald's Park	(3)
South Gate Bridge	(9)
Clontarf Street	(4)
