Lower Glanmire Rd.	(2)
Bandfield	(16)
Pope's Quay	(16)
Kent Station	(24)
Brian Boru Bridge	(15)
North Main St.	(21)
Fitzgerald's Park	(20)
Father Mathew Statue	(42)
