Lower Glanmire Rd.	(5)
Mercy Hospital	(1)
Pope's Quay	(6)
Fitzgerald's Park	(3)
South Main St.	(3)
Kent Station	(3)
South Gate Bridge	(9)
North Main St.	(6)
Grand Parade	(2)
Gaol Walk	(2)
Bandfield	(14)
