Bandfield	(5)
Brian Boru Bridge	(6)
Clontarf Street	(12)
Mercy Hospital	(1)
Wandesford Quay	(1)
Fitzgerald's Park	(3)
Kent Station	(3)
Gaol Walk	(2)
Camden Quay	(1)
Grand Parade	(3)
South Gate Bridge	(3)
Dyke Parade	(2)
