Peace Park	(3)
Mercy Hospital	(11)
Lower Glanmire Rd.	(3)
Bandfield	(1)
Cork City Hall	(3)
Fitzgerald's Park	(8)
South Gate Bridge	(3)
Camden Quay	(3)
Gaol Walk	(13)
