Mercy Hospital	(5)
Bandfield	(5)
Gaol Walk	(9)
Kent Station	(4)
South Main St.	(2)
Fitzgerald's Park	(4)
Brian Boru Bridge	(2)
South Gate Bridge	(5)
Emmet Place	(3)
