Grattan St.	(13)
Bandfield	(13)
South Main St.	(50)
South Gate Bridge	(2)
Bus Station	(42)
Peace Park	(47)
Mercy Hospital	(20)
Pope's Quay	(20)
Fitzgerald's Park	(20)
Gaol Walk	(13)
Camden Quay	(26)
Grand Parade	(46)
Lapp's Quay	(33)
