Corn Market St.	(4)
Mercy Hospital	(6)
Grattan St.	(8)
Cork School of Music	(1)
Lapp's Quay	(1)
Pope's Quay	(5)
Kent Station	(12)
Fitzgerald's Park	(4)
Camden Quay	(16)
Grand Parade	(4)
Bandfield	(28)
