Mercy Hospital	(4)
Kent Station	(1)
Bandfield	(10)
Pope's Quay	(5)
South Main St.	(1)
Fitzgerald's Park	(35)
South Gate Bridge	(7)
Camden Quay	(31)
Grand Parade	(7)
Grattan St.	(11)
