Lower Glanmire Rd.	(1)
Kent Station	(11)
Bandfield	(17)
Cork City Hall	(3)
College of Commerce	(2)
Fitzgerald's Park	(7)
South Gate Bridge	(3)
Gaol Walk	(5)
Emmet Place	(1)
