Peace Park	(1)
Grattan St.	(1)
Bandfield	(19)
Emmet Place	(1)
South Gate Bridge	(13)
North Main St.	(1)
Fitzgerald's Park	(18)
Bus Station	(1)
Father Mathew Statue	(1)
Corn Market St.	(3)
Mercy Hospital	(3)
Pope's Quay	(19)
Kent Station	(7)
Camden Quay	(9)
Brian Boru Bridge	(1)
Dyke Parade	(3)
