Mercy Hospital	(4)
Kent Station	(2)
South Main St.	(6)
Fitzgerald's Park	(3)
South Gate Bridge	(5)
North Main St.	(6)
Clontarf Street	(5)
Bus Station	(1)
Father Mathew Statue	(2)
